Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2004,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.18370707026858352
2004,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Gambling and betting activities,,Undefined,Units,Percentage (%),0.563640973471315
2004,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Sports activities and amusement and recreation activities,,Undefined,Units,Percentage (%),0.8241652809994671
2004,Other service activities,,,,Undefined,Units,Percentage (%),1.8556301498533805
2004,Other service activities,Activities of membership organisations,,,Undefined,Units,Percentage (%),0.532939243919579
2004,Other service activities,Repair of computers and personal and household goods,,,Undefined,Units,Percentage (%),0.14312794002089982
2004,Other service activities,Other personal service activities,,,Undefined,Units,Percentage (%),1.176920603943285
2004,Activities of households as employers,,,,Undefined,Units,Percentage (%),0.15482982874348766
2005,"Agriculture, forestry and fishing",,,,Undefined,Units,Percentage (%),0.8089752633314511
2005,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",,,Undefined,Units,Percentage (%),0.7183073861283042
2005,"Agriculture, forestry and fishing",Forestry and logging,,,Undefined,Units,Percentage (%),0.09439982086670415
2005,"Agriculture, forestry and fishing",Fishing and aquaculture,,,Undefined,Units,Percentage (%),0.03487226046274878
2005,Mining and quarrying,,,,Undefined,Units,Percentage (%),3.184632712505132
2005,Mining and quarrying,Mining of coal and lignite,,,Undefined,Units,Percentage (%),0.0442327093238024
2005,Mining and quarrying,Extraction of crude petroleum and natural gas,,,Undefined,Units,Percentage (%),3.157040801156535
2005,Mining and quarrying,Mining of metal ores,,,Undefined,Units,Percentage (%),0.0
2005,Mining and quarrying,Other mining and quarrying,,,Undefined,Units,Percentage (%),0.0940939238451011
2005,Mining and quarrying,Mining support service activities,,,Undefined,Units,Percentage (%),0.06411601572800125
2005,Manufacturing,,,,Undefined,Units,Percentage (%),10.51643370569158
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,Percentage (%),1.7155316765542783
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,Percentage (%),1.3048343353500105
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,Percentage (%),0.20856058932896593
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,Percentage (%),0.1637160859619574
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Vegetable and animal oils and fats,Undefined,Units,Percentage (%),0.028876678839328814
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Dairy products,Undefined,Units,Percentage (%),0.19173625314079767
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",Undefined,Units,Percentage (%),0.08259219583282605
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,Undefined,Units,Percentage (%),0.23327706867449313
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,Undefined,Units,Percentage (%),0.5110315642900711
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,Undefined,Units,Percentage (%),0.0628312482372684
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,Percentage (%),0.2767756251464482
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,Undefined,Units,Percentage (%),0.20464510745244677
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,Undefined,Units,Percentage (%),0.06815385641316166
2005,Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,Undefined,Units,Percentage (%),0.05530618150583315
2005,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,Percentage (%),0.16793746486007965
2005,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,Undefined,Units,Percentage (%),0.09023962137290255
2005,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,Undefined,Units,Percentage (%),0.05946638099963476
2005,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,Undefined,Units,Percentage (%),0.015784286314717868
2005,Manufacturing,"Manufacture of wood and paper products, and printing",,,Undefined,Units,Percentage (%),0.6955486477210366
2005,Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,Undefined,Units,Percentage (%),0.17619668444336226
2005,Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,Undefined,Units,Percentage (%),0.2083158717116835
2005,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,Percentage (%),0.3205188992356857
2005,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,Percentage (%),0.2146173503567065
2005,Manufacturing,Manufacture of chemicals and chemical products,,,Undefined,Units,Percentage (%),0.5188625280431095
2005,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",Undefined,Units,Percentage (%),0.14389395896207915
2005,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,Undefined,Units,Percentage (%),0.0844275779624444
2005,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",Undefined,Units,Percentage (%),0.14689174977378916
2005,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,Percentage (%),0.08699711294391012
2005,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Undefined,Units,Percentage (%),0.11899394140359014
2005,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,Undefined,Units,Percentage (%),0.12474480540972765
2005,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,Percentage (%),0.9685311497996069
2005,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",,,Undefined,Units,Percentage (%),0.9247878757103694
2005,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Rubber and plastic products,,Undefined,Units,Percentage (%),0.5108480260771093
2005,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,Percentage (%),0.42170963398197775
2005,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,Percentage (%),0.1923480471840038
2005,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.2288721515634091
2005,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.3950739567229131
2005,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.43981873766087887
2005,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.11734209748693362
2005,Manufacturing,Manufacture of basic metals and metal products,,Other basic metals and casting,Undefined,Units,Percentage (%),0.7531184671867324
2005,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,Percentage (%),1.0027304368148289
2005,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, excluding weapons and ammunition",Undefined,Units,Percentage (%),0.9371461153831329
2005,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Weapons and ammunition,Undefined,Units,Percentage (%),0.06711380653971125
2005,Manufacturing,"Manufacturing of computer, electronic and optical products",,,Undefined,Units,Percentage (%),0.4621492202379022
2005,Manufacturing,Manufacture of electrical equipment,,,Undefined,Units,Percentage (%),0.3111584503746321
2005,Manufacturing,Manufacture of machinery and equipment not elsewhere classified,,,Undefined,Units,Percentage (%),0.9827859510063094
2005,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),1.6029003932000316
2005,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.6385906222985469
2005,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.9725689904847672
2005,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.06160766015085617
2005,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),1.0054835100092565
2005,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.031446213820794516
2005,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),0.9633920798366755
2005,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.534218558527583
2005,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.24361638800467653
2005,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.2917645792049981
2005,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.4250133218152908
2005,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.039827792212718344
2005,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.17075171745882778
2005,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.23113578952327174
2005,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.3649736897971718
2005,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),2.461920409265743
2005,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.04429388872812301
2005,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.68573730665014
2005,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.5383787580213847
2005,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),1.1486433161194882
2005,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.6119775814190808
2005,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.5431507515583924
2005,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.010706395756107082
2005,Construction,,,,Undefined,Units,Percentage (%),7.642041752496273
2005,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),3.000360346691448
2005,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.375680085553279
2005,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),3.289249493893378
2005,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),11.595638397907175
2005,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.753218189615775
2005,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),4.077546118564461
2005,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),5.789896466094068
2005,Transportation and storage,,,,Undefined,Units,Percentage (%),4.457470219395462
2005,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),1.7480179402485232
2005,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.16744802962551475
2005,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.6290239988449327
2005,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.5651753371138127
2005,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.1610241921718505
2005,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.2664748488409867
2005,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),0.8847765452846892
2005,Accommodation and food services,,,,Undefined,Units,Percentage (%),3.146885020039314
2005,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.6912049100142732
2005,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.4774599779631785
2005,Information and communication,,,,Undefined,Units,Percentage (%),2.431820142340002
2005,Information and communication,Publishing audio visual broadcsting,,,Undefined,Units,Percentage (%),1.6569829866194523
2005,Information and communication,Publishing audio visual broadcsting,Publishing activities,,Undefined,Units,Percentage (%),0.7365388486158465
2005,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",,,Undefined,Units,Percentage (%),0.9391650357257132
2005,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities","Motion picture, video and tv programme production, sound recording and music publishing activities",,Undefined,Units,Percentage (%),0.46942956935205504
2005,Information and communication,"Motion picture, video and tv programme production, sound recording and music publishing activities and programming and broadcasting activities",Programming and broadcasting activities,,Undefined,Units,Percentage (%),0.4795853504692766
2005,Information and communication,Telecommunications,,,Undefined,Units,Percentage (%),0.10198606700246003
2005,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),2.5776718422403406
2005,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),2.0462675363115057
2005,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.5427836751324687
2005,Financial and insurance,,,,Undefined,Units,Percentage (%),9.772736866770224
2005,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),6.679261466702803
2005,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,Undefined,Units,Percentage (%),1.984170440926085
2005,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,Undefined,Units,Percentage (%),1.9841092615217641
2005,Financial and insurance,Pension funding,,,Undefined,Units,Percentage (%),0.0
2005,Financial and insurance,Activities auxiliary to financial services and insurance activities,,,Undefined,Units,Percentage (%),1.2571143999799332
2005,Real estate,,,,Undefined,Units,Percentage (%),11.510904922923128
2005,Real estate,Real estate activities,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rental",,Undefined,Units,Percentage (%),2.158776460857111
2005,Real estate,Real estate activities,Imputed rental,,Undefined,Units,Percentage (%),9.141181875968545
2005,Real estate,Real estate activities,Real estate activities on a fee or contract basis,,Undefined,Units,Percentage (%),0.23841613863742456
2005,"Professional, scientific and technical activities",,,,Undefined,Units,Percentage (%),7.19579917738173
2005,"Professional, scientific and technical activities",Legal accounting management architecture engineering tech testing,,,Undefined,Units,Percentage (%),4.482798492784195
2005,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,,,Undefined,Units,Percentage (%),3.186406915230429
2005,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,,Undefined,Units,Percentage (%),2.185022425310654
2005,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,Legal activities,Undefined,Units,Percentage (%),1.25680850295833
2005,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Undefined,Units,Percentage (%),0.9283974605652855
2005,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Activities of head offices; management consultancy activities,,Undefined,Units,Percentage (%),0.9985090579167067
2005,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Architectural and engineering activities; technical testing and analysis,,Undefined,Units,Percentage (%),1.304406079519766
2005,"Professional, scientific and technical activities",Scientific research and development,,,Undefined,Units,Percentage (%),1.3267365620967895
2005,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",,,Undefined,Units,Percentage (%),1.5943964559994668
2005,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",Advertising and market research,,Undefined,Units,Percentage (%),0.9323129424418047
2005,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",,,Undefined,Units,Percentage (%),0.6607375666626084
2005,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities","Other professional, scientific and technical activities",,Undefined,Units,Percentage (%),0.4976332747438571
2005,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",Veterinary activities,,Undefined,Units,Percentage (%),0.16065711574592684
2005,Administrative and support activities,,,,Undefined,Units,Percentage (%),3.934692209475833
2005,Administrative and support activities,Rental and leasing activities,,,Undefined,Units,Percentage (%),1.0787764363853494
2005,Administrative and support activities,Employment activities,,,Undefined,Units,Percentage (%),1.0290375806726921
2005,Administrative and support activities,"Travel agency, tour operator and other reservation service and related activities",,,Undefined,Units,Percentage (%),0.3999297660438399
2005,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",,,Undefined,Units,Percentage (%),1.4408973305590513
2005,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Security and investigation activities,,Undefined,Units,Percentage (%),0.16426670060084292
2005,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Services to buildings and landscape activities,,Undefined,Units,Percentage (%),0.33049114213994546
2005,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities","Office administrative, office support and other business support activities",,Undefined,Units,Percentage (%),0.9624743887718662
2005,Public administration and defence; compulsory social security,,,,Undefined,Units,Percentage (%),5.227902458004928
2005,Education,,,,Undefined,Units,Percentage (%),6.923550828155006
2005,Human health and social activities,,,,Undefined,Units,Percentage (%),8.066443280268357
2005,Human health and social activities,Human health activities,,,Undefined,Units,Percentage (%),5.2884088888780125
2005,Human health and social activities,Residential care and social work activities,,,Undefined,Units,Percentage (%),2.83254524064001
2005,Human health and social activities,Residential care and social work activities,Residential care activities,,Undefined,Units,Percentage (%),1.4016201529852184
2005,Human health and social activities,Residential care and social work activities,Social work activities without accommodation,,Undefined,Units,Percentage (%),1.428172014460364
2005,"Arts, entertainment and recreation",,,,Undefined,Units,Percentage (%),1.9873517699507566
2005,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",,,Undefined,Units,Percentage (%),1.1767858421069697
2005,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Creative, arts and entertainment activities",,Undefined,Units,Percentage (%),0.4318654150991993
2005,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.18696425960378996
2005,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Gambling and betting activities,,Undefined,Units,Percentage (%),0.5687237425644082
2005,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",Sports activities and amusement and recreation activities,,Undefined,Units,Percentage (%),0.8118506953345197
2005,Other service activities,,,,Undefined,Units,Percentage (%),1.7779958483656229
2005,Other service activities,Activities of membership organisations,,,Undefined,Units,Percentage (%),0.5139681756974604
2005,Other service activities,Repair of computers and personal and household goods,,,Undefined,Units,Percentage (%),0.13184161631091862
2005,Other service activities,Other personal service activities,,,Undefined,Units,Percentage (%),1.1298612389930605
2005,Activities of households as employers,,,,Undefined,Units,Percentage (%),0.17552371099583552
2006,"Agriculture, forestry and fishing",,,,Undefined,Units,Percentage (%),0.7730003632184729
2006,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",,,Undefined,Units,Percentage (%),0.6899960105511989
2006,"Agriculture, forestry and fishing",Forestry and logging,,,Undefined,Units,Percentage (%),0.08889920985096134
2006,"Agriculture, forestry and fishing",Fishing and aquaculture,,,Undefined,Units,Percentage (%),0.03102243022930399
2006,Mining and quarrying,,,,Undefined,Units,Percentage (%),2.714313785034208
2006,Mining and quarrying,Mining of coal and lignite,,,Undefined,Units,Percentage (%),0.06180668441078223
2006,Mining and quarrying,Extraction of crude petroleum and natural gas,,,Undefined,Units,Percentage (%),2.5115068803105816
2006,Mining and quarrying,Mining of metal ores,,,Undefined,Units,Percentage (%),0.0
2006,Mining and quarrying,Other mining and quarrying,,,Undefined,Units,Percentage (%),0.11253818259766707
2006,Mining and quarrying,Mining support service activities,,,Undefined,Units,Percentage (%),0.08633881733683452
2006,Manufacturing,,,,Undefined,Units,Percentage (%),10.848502170379236
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,Percentage (%),1.792870200008336
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,Percentage (%),1.349148222908963
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,Percentage (%),0.23269799872575817
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,Percentage (%),0.16106655234216372
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Vegetable and animal oils and fats,Undefined,Units,Percentage (%),0.01560053113258665
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Dairy products,Undefined,Units,Percentage (%),0.2281726538170689
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",Undefined,Units,Percentage (%),0.09354364278356347
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,Undefined,Units,Percentage (%),0.22876809393663328
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,Undefined,Units,Percentage (%),0.5117212387536247
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,Undefined,Units,Percentage (%),0.0669870134509923
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,Percentage (%),0.3031981088821803
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,Undefined,Units,Percentage (%),0.22882763794858968
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,Undefined,Units,Percentage (%),0.07020239009663994
2006,Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,Undefined,Units,Percentage (%),0.05823404369339597
2006,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,Percentage (%),0.1781556837736613
2006,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,Undefined,Units,Percentage (%),0.09586585924986453
2006,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,Undefined,Units,Percentage (%),0.06228303650643373
2006,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,Undefined,Units,Percentage (%),0.017982291610844154
2006,Manufacturing,"Manufacture of wood and paper products, and printing",,,Undefined,Units,Percentage (%),0.6889837623479395
2006,Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,Undefined,Units,Percentage (%),0.17839385982148706
2006,Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,Undefined,Units,Percentage (%),0.17946565203670295
2006,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,Percentage (%),0.33660229958974175
2006,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,Percentage (%),0.2205510202866449
2006,Manufacturing,Manufacture of chemicals and chemical products,,,Undefined,Units,Percentage (%),0.5260118016231697
2006,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",Undefined,Units,Percentage (%),0.18929041400951513
2006,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,Undefined,Units,Percentage (%),0.07526363111293713
2006,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",Undefined,Units,Percentage (%),0.11212137451397199
2006,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,Percentage (%),0.07972943200966995
2006,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Undefined,Units,Percentage (%),0.12015981612809108
2006,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,Undefined,Units,Percentage (%),0.15874433587586265
2006,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,Percentage (%),1.0524999553419911
2006,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",,,Undefined,Units,Percentage (%),0.8648767736672561
2006,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Rubber and plastic products,,Undefined,Units,Percentage (%),0.4708740465515085
2006,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,Percentage (%),0.40227934477769245
2006,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,Percentage (%),0.18524142119647738
2006,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.2162043074138249
2006,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.3402166211154976
2006,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.3827489088559809
2006,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.13593897929654702
